,aaid,Country,City,District,Ward
7732,241250635,Vietnam,Thái Bình,Huyện Tiền Hải,Xã Nam Phú
7733,241250701,Vietnam,Thái Bình,Huyện Kiến Xương,Thị trấn Thanh Nê
7734,241250702,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Trà Giang
7735,241250703,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quốc Tuấn
7736,241250704,Vietnam,Thái Bình,Huyện Kiến Xương,Xã An Bình
7737,241250705,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Tây
7738,241250706,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Hồng Thái
7739,241250707,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Bình Nguyên
7740,241250708,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Sơn
7741,241250709,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Lê Lợi
7742,241250710,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quyết Tiến
7743,241250711,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Lễ
7744,241250712,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Thanh Tân
7745,241250713,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Thượng Hiền
7746,241250714,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Nam Cao
7747,241250715,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Đình Phùng
7748,241250716,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Ninh
7749,241250717,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ An
7750,241250718,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quang Lịch
7751,241250719,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Hòa Bình
7752,241250720,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Bình Minh
7753,241250721,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Quí
7754,241250722,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quang Bình
7755,241250723,Vietnam,Thái Bình,Huyện Kiến Xương,Xã An Bồi
7756,241250724,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Trung
7757,241250725,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Thắng
7758,241250726,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Công
7759,241250727,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Hòa
7760,241250728,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quang Minh
7761,241250729,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quang Trung
7762,241250730,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Minh Hưng
7763,241250731,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Quang Hưng
7764,241250732,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Vũ Bình
7765,241250733,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Minh Tân
7766,241250734,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Nam Bình
7767,241250735,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Bình Thanh
7768,241250736,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Bình Định
7769,241250737,Vietnam,Thái Bình,Huyện Kiến Xương,Xã Hồng Tiến
7770,241250801,Vietnam,Thái Bình,Huyện Vũ Thư,Thị trấn Vũ Thư
7771,241250802,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Hồng Lý
7772,241250803,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Đồng Thanh
7773,241250804,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Xuân Hòa
7774,241250805,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Hiệp Hòa
7775,241250806,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Phúc Thành
7776,241250807,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Tân Phong
7777,241250808,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Song Lãng
7778,241250809,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Tân Hòa
7779,241250810,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Việt Hùng
7780,241250811,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Minh Lãng
7781,241250812,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Minh Khai
7782,241250813,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Dũng Nghĩa
7783,241250814,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Minh Quang
7784,241250815,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Tam Quang
7785,241250816,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Tân Lập
7786,241250817,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Bách Thuận
7787,241250818,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Tự Tân
7788,241250819,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Song An
7789,241250820,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Trung An
7790,241250821,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Vũ Hội
7791,241250822,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Hòa Bình
7792,241250823,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Nguyên Xá
7793,241250824,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Việt Thuận
7794,241250825,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Vũ Vinh
7795,241250826,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Vũ Đoài
7796,241250827,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Vũ Tiến
7797,241250828,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Vũ Vân
7798,241250829,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Duy Nhất
7799,241250830,Vietnam,Thái Bình,Huyện Vũ Thư,Xã Hồng Phong
7800,241260000,Vietnam,Vĩnh Phúc,,
7801,241260101,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Tích Sơn
7802,241260102,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Liên Bảo
7803,241260103,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Hội Hợp
7804,241260104,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Đống Đa
7805,241260105,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Ngô Quyền
7806,241260106,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Đồng Tâm
7807,241260107,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Xã Định Trung
7808,241260108,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Phường Khai Quang
7809,241260109,Vietnam,Vĩnh Phúc,Thành phố Vĩnh Yên,Xã Thanh Trù
7810,241260201,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Phường Trưng Trắc
7811,241260202,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Phường Hùng Vương
7812,241260203,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Phường Trưng Nhị
7813,241260204,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Phường Phúc Thắng
7814,241260205,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Phường Xuân Hoà
7815,241260206,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Phường Đồng Xuân
7816,241260207,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Xã Ngọc Thanh
7817,241260208,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Xã Cao Minh
7818,241260209,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Xã Nam Viêm
7819,241260210,Vietnam,Vĩnh Phúc,Thị xã Phúc Yên,Xã Tiền Châu
7820,241260301,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Thị trấn Lập Thạch
7821,241260302,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Quang Sơn
7822,241260303,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Ngọc Mỹ
7823,241260304,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Hợp Lý
7824,241260305,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Bắc Bình
7825,241260306,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Thái Hòa
7826,241260307,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Thị trấn Hoa Sơn
7827,241260308,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Liễn Sơn
7828,241260309,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Xuân Hòa
7829,241260310,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Vân Trục
7830,241260311,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Liên Hòa
7831,241260312,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Tử Du
7832,241260313,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Bàn Giản
7833,241260314,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Xuân Lôi
7834,241260315,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Đồng Ích
7835,241260316,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Tiên Lữ
7836,241260317,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Văn Quán
7837,241260318,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Đình Chu
7838,241260319,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Triệu Đề
7839,241260320,Vietnam,Vĩnh Phúc,Huyện Lập Thạch,Xã Sơn Đông
7840,241260401,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Thị trấn Hợp Hòa
7841,241260402,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Hoàng Hoa
7842,241260403,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Đồng Tĩnh
7843,241260404,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Kim Long
7844,241260405,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Hướng Đạo
7845,241260406,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Đạo Tú
7846,241260407,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã An Hòa
7847,241260408,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Thanh Vân
7848,241260409,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Duy Phiên
7849,241260410,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Hoàng Đan
7850,241260411,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Hoàng Lâu
7851,241260412,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Vân Hội
7852,241260413,Vietnam,Vĩnh Phúc,Huyện Tam Dương,Xã Hợp Thịnh
7853,241260501,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Thị trấn Tam Đảo
7854,241260502,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Hợp Châu
7855,241260503,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Đạo Trù
7856,241260504,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Yên Dương
7857,241260505,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Bồ Lý
7858,241260506,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Đại Đình
7859,241260507,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Tam Quan
7860,241260508,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Hồ Sơn
7861,241260509,Vietnam,Vĩnh Phúc,Huyện Tam Đảo,Xã Minh Quang
7862,241260601,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Thị trấn Hương Canh
7863,241260602,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Thị trấn Gia Khánh
7864,241260603,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Trung Mỹ
7865,241260604,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Bá Hiến
7866,241260605,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Thiện Kế
7867,241260606,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Hương Sơn
7868,241260607,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Tam Hợp
7869,241260608,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Quất Lưu
7870,241260609,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Sơn Lôi
7871,241260610,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Đạo Đức
7872,241260611,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Tân Phong
7873,241260612,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Thị trấn Thanh Lãng
7874,241260613,Vietnam,Vĩnh Phúc,Huyện Bình Xuyên,Xã Phú Xuân
7875,241260701,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Thị trấn Yên Lạc
7876,241260702,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Đồng Cương
7877,241260703,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Đồng Văn
7878,241260704,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Bình Định
7879,241260705,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Trung Nguyên
7880,241260706,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Tề Lỗ
7881,241260707,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Tam Hồng
7882,241260708,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Yên Đồng
7883,241260709,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Văn Tiến
7884,241260710,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Nguyệt Đức
7885,241260711,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Yên Phương
7886,241260712,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Hồng Phương
7887,241260713,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Trung Kiên
7888,241260714,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Liên Châu
7889,241260715,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Đại Tự
7890,241260716,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Hồng Châu
7891,241260717,Vietnam,Vĩnh Phúc,Huyện Yên Lạc,Xã Trung Hà
7892,241260801,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Thị trấn Vĩnh Tường
7893,241260802,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Kim Xá
7894,241260803,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Yên Bình
7895,241260804,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Chấn Hưng
7896,241260805,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Nghĩa Hưng
7897,241260806,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Yên Lập
7898,241260807,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Việt Xuân
7899,241260808,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Bồ Sao
7900,241260809,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Đại Đồng
7901,241260810,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Tân Tiến
7902,241260811,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Lũng Hoà
7903,241260812,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Cao Đại
7904,241260813,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Thị Trấn Thổ Tang
7905,241260814,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Vĩnh Sơn
7906,241260815,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Bình Dương
7907,241260816,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Tân Cương
7908,241260817,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Phú Thịnh
7909,241260818,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Thượng Trưng
7910,241260819,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Vũ Di
7911,241260820,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Lý Nhân
7912,241260821,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Tuân Chính
7913,241260822,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Vân Xuân
7914,241260823,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Tam Phúc
7915,241260824,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Thị trấn Tứ Trưng
7916,241260825,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Ngũ Kiên
7917,241260826,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã An Tường
7918,241260827,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Vĩnh Thịnh
7919,241260828,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Phú Đa
7920,241260829,Vietnam,Vĩnh Phúc,Huyện Vĩnh Tường,Xã Vĩnh Ninh
7921,241260901,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Lãng Công
7922,241260902,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Quang Yên
7923,241260903,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Bạch Lưu
7924,241260904,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Hải Lựu
7925,241260905,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Đồng Quế
7926,241260906,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Nhân Đạo
7927,241260907,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Đôn Nhân
7928,241260908,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Phương Khoan
7929,241260909,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Tân Lập
7930,241260910,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Nhạo Sơn
7931,241260911,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Thị trấn Tam Sơn
7932,241260912,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Như Thụy
7933,241260913,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Yên Thạch
7934,241260914,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Đồng Thịnh
7935,241260915,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Tứ Yên
7936,241260916,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Đức Bác
7937,241260917,Vietnam,Vĩnh Phúc,Huyện Sông Lô,Xã Cao Phong
7938,241270000,Vietnam,Hà Giang,,
7939,241270101,Vietnam,Hà Giang,Thành phố Hà Giang,Phường Quang Trung
7940,241270102,Vietnam,Hà Giang,Thành phố Hà Giang,Phường Trần Phú
7941,241270103,Vietnam,Hà Giang,Thành phố Hà Giang,Phường Ngọc Hà
7942,241270104,Vietnam,Hà Giang,Thành phố Hà Giang,Phường Nguyễn Trãi
7943,241270105,Vietnam,Hà Giang,Thành phố Hà Giang,Phường Minh Khai
7944,241270106,Vietnam,Hà Giang,Thành phố Hà Giang,Xã Ngọc Đường
7945,241270107,Vietnam,Hà Giang,Thành phố Hà Giang,Xã Phương Độ
7946,241270108,Vietnam,Hà Giang,Thành phố Hà Giang,Xã Phương Thiện
7947,241270201,Vietnam,Hà Giang,Huyện Đồng Văn,Thị trấn Phó Bảng
7948,241270202,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Lũng Cú
7949,241270203,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Má Lé
7950,241270204,Vietnam,Hà Giang,Huyện Đồng Văn,Thị trấn Đồng Văn
7951,241270205,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Lũng Táo
7952,241270206,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Phố Là
7953,241270207,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Thài Phìn Tủng
7954,241270208,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Sủng Là
7955,241270209,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Xà Phìn
7956,241270210,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Tả Phìn
7957,241270211,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Tả Lủng
7958,241270212,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Phố Cáo
7959,241270213,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Sính Lủng
7960,241270214,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Sảng Tủng
7961,241270215,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Lũng Thầu
7962,241270216,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Hố Quáng Phìn
7963,241270217,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Vần Chải
7964,241270218,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Lũng Phìn
7965,241270219,Vietnam,Hà Giang,Huyện Đồng Văn,Xã Sủng Trái
7966,241270301,Vietnam,Hà Giang,Huyện Mèo Vạc,Thị trấn Mèo Vạc
7967,241270302,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Thượng Phùng
7968,241270303,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Pải Lủng
7969,241270304,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Xín Cái
7970,241270305,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Pả Vi
7971,241270306,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Giàng Chu Phìn
7972,241270307,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Sủng Trà
7973,241270308,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Sủng Máng
7974,241270309,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Sơn Vĩ
7975,241270310,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Tả Lủng
7976,241270311,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Cán Chu Phìn
7977,241270312,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Lũng Pù
7978,241270313,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Lũng Chinh
7979,241270314,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Tát Ngà
7980,241270315,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Nậm Ban
7981,241270316,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Khâu Vai
7982,241270317,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Niêm Tòng
7983,241270318,Vietnam,Hà Giang,Huyện Mèo Vạc,Xã Niêm Sơn
7984,241270401,Vietnam,Hà Giang,Huyện Yên Minh,Thị trấn Yên Minh
7985,241270402,Vietnam,Hà Giang,Huyện Yên Minh,Xã Thắng Mố
7986,241270403,Vietnam,Hà Giang,Huyện Yên Minh,Xã Phú Lũng
7987,241270404,Vietnam,Hà Giang,Huyện Yên Minh,Xã Sủng Tráng
7988,241270405,Vietnam,Hà Giang,Huyện Yên Minh,Xã Bạch Đích
7989,241270406,Vietnam,Hà Giang,Huyện Yên Minh,Xã Na Khê
7990,241270407,Vietnam,Hà Giang,Huyện Yên Minh,Xã Sủng Thài
7991,241270408,Vietnam,Hà Giang,Huyện Yên Minh,Xã Hữu Vinh
7992,241270409,Vietnam,Hà Giang,Huyện Yên Minh,Xã Lao Và Chải
7993,241270410,Vietnam,Hà Giang,Huyện Yên Minh,Xã Mậu Duệ
7994,241270411,Vietnam,Hà Giang,Huyện Yên Minh,Xã Đông Minh
7995,241270412,Vietnam,Hà Giang,Huyện Yên Minh,Xã Mậu Long
7996,241270413,Vietnam,Hà Giang,Huyện Yên Minh,Xã Ngam La
7997,241270414,Vietnam,Hà Giang,Huyện Yên Minh,Xã Ngọc Long
7998,241270415,Vietnam,Hà Giang,Huyện Yên Minh,Xã Đường Thượng
7999,241270416,Vietnam,Hà Giang,Huyện Yên Minh,Xã Lũng Hồ
8000,241270417,Vietnam,Hà Giang,Huyện Yên Minh,Xã Du Tiến
8001,241270418,Vietnam,Hà Giang,Huyện Yên Minh,Xã Du Già
8002,241270501,Vietnam,Hà Giang,Huyện Quản Bạ,Thị trấn Tam Sơn
8003,241270502,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Bát Đại Sơn
8004,241270503,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Nghĩa Thuận
8005,241270504,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Cán Tỷ
8006,241270505,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Cao Mã Pờ
8007,241270506,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Thanh Vân
8008,241270507,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Tùng Vài
8009,241270508,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Đông Hà
8010,241270509,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Quản Bạ
8011,241270510,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Lùng Tám
8012,241270511,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Quyết Tiến
8013,241270512,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Tả Ván
8014,241270513,Vietnam,Hà Giang,Huyện Quản Bạ,Xã Thái An
8015,241270601,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Kim Thạch
8016,241270602,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Phú Linh
8017,241270603,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Kim Linh
8018,241270604,Vietnam,Hà Giang,Huyện Vị Xuyên,Thị trấn Vị Xuyên
8019,241270605,Vietnam,Hà Giang,Huyện Vị Xuyên,Thị trấn Nông Trường Việt Lâm
8020,241270606,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Minh Tân
8021,241270607,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Thuận Hoà
8022,241270608,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Tùng Bá
8023,241270609,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Thanh Thủy
8024,241270610,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Thanh Đức
8025,241270611,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Phong Quang
8026,241270612,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Xín Chải
8027,241270613,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Phương Tiến
8028,241270614,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Lao Chải
8029,241270615,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Cao Bồ
8030,241270616,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Đạo Đức
8031,241270617,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Thượng Sơn
8032,241270618,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Linh Hồ
8033,241270619,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Quảng Ngần
8034,241270621,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Ngọc Linh
8035,241270622,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Ngọc Minh
8036,241270623,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Bạch Ngọc
8037,241270624,Vietnam,Hà Giang,Huyện Vị Xuyên,Xã Trung Thành
8038,241270701,Vietnam,Hà Giang,Huyện Bắc Mê,Xã Minh Sơn
8039,241270702,Vietnam,Hà Giang,Huyện Bắc Mê,Xã Giáp Trung
